"010044224161";0;8;"2022-07-07";4;"1910";3;0;4;2;1;2;508;0;0;0;2300;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;05;"06";1;0;1;0;1;1;400;2;1;1;"-759793,244";"-997453,199";"-759793,244";"-997453,199";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044224162";0;8;"2022-07-08";5;"0900";3;0;4;2;1;2;508;0;0;0;1300;2;1;01;1;1;1;3;3;0;0;00;1;01;00;;3;47;"03";9;0;1;0;1;3;300;3;1;1;"-756445,947";"-1001280,601";"-756445,947";"-1001280,601";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044224163";0;8;"2022-07-09";6;"0015";3;0;9;2;1;2;209;0;0;0;2000;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;02;"06";1;0;1;0;1;3;1500;2;1;1;"-758883,872";"-999326,218";"-758883,872";"-999326,218";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044224164";0;8;"2022-06-15";3;"0200";0;0;0;2;1;2;203;0;0;0;500;2;1;01;1;6;1;3;1;0;0;00;1;02;00;;5;13;"05";3;0;1;0;1;1;500;3;1;1;"-757455,322";"-1000832,501";"-757455,322";"-1000832,501";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044224166";0;8;"2022-07-18";1;"2157";3;0;9;2;1;0;508;0;0;0;100;2;1;01;1;4;1;0;0;0;0;09;1;01;00;;6;26;"";9;0;0;0;1;1;0;9;;;"-760561,401";"-996412,156";"-760561,401";"-996412,156";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044224172";0;8;"2022-07-26";2;"1200";3;0;4;2;1;2;508;0;0;0;200;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;39;"20";12;0;1;0;1;1;200;2;1;1;"-754285,993";"-1002234,793";"-754285,993";"-1002234,793";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044224173";0;8;"2022-07-27";3;"2000";5;0;0;2;4;0;100;0;0;0;550;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;47;"18";3;0;1;0;1;1;500;2;1;1;"-756694,976";"-1001168,138";"-756694,976";"-1001168,138";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044224175";0;8;"2022-07-28";4;"1420";3;0;4;2;1;2;508;0;0;0;1000;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;02;"15";3;0;1;0;1;1;500;2;1;1;"-757075,122";"-1001050,039";"-757075,122";"-1001050,039";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044224176";0;8;"2022-07-28";4;"1255";9;0;0;1;1;2;508;0;0;1;500;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;01;"07";1;0;1;0;1;3;500;2;1;1;"-760992,371";"-995416,03";"-760992,371";"-995416,03";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044224178";0;8;"2022-07-31";0;"0440";5;0;0;2;4;0;100;0;0;0;550;2;1;01;1;6;1;3;0;0;0;00;1;01;00;;3;47;"18";9;0;1;0;1;1;500;2;1;1;"-754229,961";"-1002276,041";"-754229,961";"-1002276,041";"-754210,682";"-1002293,526";"";"";"";"dálnice";"D8";"709606";"";"Souhlasnısesmìremúseku";"Pomalı";"564818";"";"GN_V0.1UIR-ADR_410";"2"
