"020215228408";1;9;5;10
"020216222530";1;1;5;09
"020216225012";2;1;1;04
"020217221356";2;1;1;04
"020217223998";2;1;3;06
"020306220037";1;1;1;04
"020306220055";1;1;1;04
"020306220062";1;1;1;08
"020306220092";3;2;2;05
"020306220125";1;1;1;00
"020306220151";2;1;2;10
"020306220169";3;2;3;10
"020306220181";2;1;1;04
"020306220206";4;0;0;00
"020306220211";2;2;5;10
"020306220248";1;1;1;00
"020306220271";5;1;0;09
"020306220275";1;0;0;09
"020306220315";2;1;1;00
"020306220353";2;1;1;00
"020306220385";2;1;1;04
"020306220394";3;2;3;10
"020306220396";2;1;1;00
"020315223932";2;1;3;04
"020506220011";3;1;1;04
"020506220044";2;1;1;07
"020506220054";3;1;1;04
"020506220055";1;1;5;10
"020506220089";1;1;1;00
"020506220115";2;1;1;10
"020506220116";2;4;1;04
"020506220132";1;0;3;10
"020506220173";2;1;1;00
"020506220215";2;1;1;04
"020506220225";1;9;6;00
"020506220278";3;1;3;00
"020506220280";2;1;1;00
"020515223463";2;1;3;07
"020516220971";2;1;1;04
"020516224529";2;1;1;08
"020516227921";2;1;1;10
"020516228282";2;1;1;04
"020606220006";2;1;1;00
"020606220159";3;1;1;04
"020606220168";2;0;0;04
"020606220183";3;1;1;10
"020606220257";2;1;5;04
"020606220268";2;1;0;05
"020606220295";2;1;0;06
"020606220332";1;1;1;00
"020616220663";2;1;3;10
"020617220476";3;1;3;10
"020706220013";2;9;3;00
"020706220031";1;2;0;00
"020706220045";3;1;1;00
"020706220102";2;1;1;00
"020706220114";3;1;3;10
"020706220145";2;0;7;10
"020706220185";3;1;1;03
"020706220188";2;2;5;00
"020706220239";1;1;1;08
"020712223839";1;1;1;02
"020712225751";1;1;3;10
"020712227801";1;1;1;10
"020713223422";3;1;1;10
"020714226548";2;1;1;04
"020715225263";3;1;1;04
"020716220977";1;1;7;09
"020716222810";2;5;1;08
"020806220096";1;1;1;10
"020806220146";3;1;1;04
"020806220182";1;9;1;00
"020806220184";1;1;1;04
"020806220213";3;1;7;06
"020806220222";1;5;1;10
"020806220262";1;1;3;00
"020806220330";2;1;1;06
"020806220350";1;1;1;08
"020806220455";2;1;1;08
"020806220534";1;0;0;00
"020806220564";3;1;1;01
"020813229310";1;1;2;10
"020814225469";3;1;1;07
"020814226010";1;1;1;01
"020814227454";1;1;1;10
"020814229093";1;9;3;03
"020815224467";2;1;1;10
"020816223043";1;9;1;08
"020816226089";3;2;3;04
"020816229080";1;1;1;08
"020817221863";1;1;1;08
"020817221948";2;1;1;09
"020817224037";2;1;1;10
"024015225443";1;1;3;09
"030041221049";1;1;1;00
"030041221068";1;1;1;00
"030106220001";2;1;3;10
"030106220006";2;1;1;01
"030106220012";2;1;0;00
"030106220068";1;1;1;10
"030106220082";2;1;3;10
"030106220121";1;1;1;01
"030106220135";1;0;0;00
"030106220139";5;1;1;00
"030106220212";2;1;0;07
"030106220248";2;1;1;09
"030106220388";2;1;0;04
"030106220430";1;1;0;00
"030106220443";1;1;3;10
"030116226880";1;1;1;06
"030117222148";2;1;1;06
"030406220002";1;1;1;09
"030406220005";1;1;1;04
"030406220073";3;1;1;04
"030406220096";2;1;1;00
"030406220149";1;9;6;10
"030406220158";3;1;3;05
"030406220186";2;1;1;00
"030406220188";1;1;1;00
"030406220197";2;1;0;06
"030406220232";3;1;2;00
"030406220276";1;9;2;10
"030406220290";2;1;1;10
"030406220297";1;9;1;04
"030406220388";2;1;1;04
"030415228880";2;1;1;04
"030506220006";3;1;2;10
"030506220008";1;2;3;10
"030506220010";1;1;1;04
"030506220025";1;9;2;02
"030506220029";1;1;1;00
"030506220031";2;1;1;00
"030506220037";2;9;2;10
"030506220078";1;0;0;01
"030506220082";1;1;2;08
"030506220090";2;1;1;01
"030506220091";3;1;0;02
"030506220096";2;1;1;08
"030506220112";2;1;3;02
"030506220130";2;1;1;04
"030506220144";3;2;2;02
"030506220148";1;9;3;10
"030506220175";1;0;1;04
"030506220179";3;1;0;00
"030506220184";3;1;1;04
"030506220192";2;1;1;00
"030506220201";2;1;1;00
"030506220214";1;1;1;00
"030506220218";2;1;1;00
"030506220231";2;1;1;01
"030506220232";1;1;1;01
"030506220244";2;1;1;01
"030506220246";2;1;1;01
"030506220247";1;1;1;04
"030506220269";2;1;3;10
"030506220307";3;2;2;02
"030506220326";1;9;0;00
"030506220328";2;1;3;04
"030506220344";3;1;2;01
"030506220434";5;1;1;01
"030506220440";2;1;1;00
"030506220442";1;1;1;00
"030506220465";1;0;0;00
"030506220489";2;0;1;10
"030506220507";2;1;1;07
"030506220527";1;1;3;05
"030506220548";3;1;1;10
"030506220561";2;1;3;06
"030506220574";1;1;0;00
"030506220576";2;1;1;00
"030506220660";1;2;3;02
"030506220699";1;0;7;02
"030506220734";3;1;1;00
"030506220736";2;1;3;02
"030506220812";1;9;3;10
"030506220823";3;1;1;04
"030506220858";1;1;1;10
"030513220351";2;1;1;01
"030513226325";2;1;1;02
"030513228018";1;1;1;04
"030513228558";2;1;2;02
"030513229066";3;1;1;04
"030514220255";1;1;1;06
"030514221877";2;1;1;08
"030514222066";3;1;3;03
"030514228186";2;1;1;04
"030514229208";1;9;3;09
"030515221568";1;1;2;02
"030515223424";3;2;3;06
"030515223963";1;2;5;02
"030516220991";1;1;1;04
"030516221155";2;1;1;04
"030516221570";1;8;5;10
"030516222210";2;1;1;08
"030516223001";3;2;2;06
"030516223922";1;2;3;07
"030516223992";1;1;2;03
"030516226938";2;1;1;07
"030516228441";1;1;1;10
"030517222233";1;1;1;08
"030517223607";1;1;1;01
"030517223993";3;1;1;06
"030517224024";1;4;1;04
"030517224107";2;1;1;04
"030517224211";2;1;1;04
"030517225288";2;1;1;01
"030517229712";3;1;1;04
"030517229766";3;1;1;04
"030518221911";3;1;3;05
"030518224508";3;1;7;10
"030806220023";5;0;1;04
"030806220033";2;1;1;10
"030806220092";2;7;1;03
"030806220099";2;1;1;04
"030806220164";1;1;3;04
"030817223109";2;2;3;10
"030817223653";1;1;1;08
"031006220041";2;1;1;04
"031006220146";1;1;0;00
"031006220236";1;1;1;00
"031006220286";2;1;3;04
"031015229081";2;1;1;07
"031015229398";1;1;1;08
"031016220092";1;1;1;10
"031017228015";1;9;1;04
"031106220029";3;1;3;10
"031106220047";2;1;1;04
"031106220086";1;1;3;08
"031106220102";1;9;3;00
"031106220109";2;1;1;09
"031106220174";1;1;1;00
"031106220228";3;1;3;10
"031106220252";3;1;5;04
"031106220291";2;1;0;09
"031106220412";2;0;1;04
"031106220493";3;1;2;10
"031106220515";2;1;1;04
"031106220581";3;1;1;00
"031106220605";1;1;3;04
"031106220618";1;1;1;00
"031116227313";1;1;1;04
"031116228465";1;2;3;10
"031117224836";1;9;7;10
"031117225954";1;1;3;10
"031117228162";1;1;1;07
"031118222750";1;9;1;07
"040206220021";2;1;1;08
"040206220028";2;1;1;08
"040206220050";3;1;3;10
"040206220083";3;1;1;07
"040206220109";2;1;1;00
"040206220144";1;9;5;06
"040206220190";2;1;1;04
"040206220204";1;1;1;10
"040206220223";3;2;3;06
"040206220272";1;1;1;07
"040206220317";1;1;1;04
"040206220323";1;0;1;00
"040206220325";1;1;1;04
"040206220355";2;1;1;04
"040206220367";1;0;0;10
"040206220371";2;1;1;04
"040206220476";3;1;3;06
"040206220493";3;2;3;10
"040206220599";1;2;6;00
"040206220603";3;1;3;04
"040206220737";2;1;1;00
"040206220745";1;1;3;09
"040206220767";3;2;3;00
"040206220773";1;7;1;08
"040206220776";3;2;7;10
"040206220802";1;1;1;07
"040206220807";2;1;1;00
"040206220824";2;7;6;00
"040206221074";2;1;1;10
"040206221089";1;1;1;04
"040206221092";2;1;1;07
"040219227238";1;2;3;04
"040220227837";1;1;1;08
"040221226997";1;2;3;06
"040222225022";2;1;1;10
"040222227989";2;1;1;04
"040306220003";1;1;0;10
"040306220020";2;1;1;04
"040306220056";1;1;1;04
"040306220060";2;1;1;04
"040306220115";2;1;1;04
"040306220125";2;1;1;04
"040306220127";1;1;1;00
"040306220129";5;0;0;00
"040306220169";3;1;1;04
"040306220269";1;1;2;06
"040306220317";2;9;1;00
"040306220335";1;1;1;04
"040306220339";3;2;3;06
"040306220355";3;1;7;06
"040306220360";2;8;5;00
"040306220364";2;1;1;04
"040306220373";1;9;7;10
"040306220606";5;0;0;00
"040306220647";2;1;1;00
"040306220661";3;2;3;10
"040306220672";3;1;1;04
"040306220696";5;0;0;00
"040306220710";2;1;1;00
"040306220780";3;1;3;10
"040306220813";1;1;3;06
"040306220910";1;1;3;06
"040306220979";2;1;1;04
"040306221038";2;1;1;08
"040306221103";3;1;3;06
"040306221109";2;1;1;00
"040306221186";3;1;1;07
"040306221208";2;1;1;01
"040306221220";3;1;3;10
"040306221250";2;0;1;04
"040306221289";2;1;1;07
"040306221293";2;1;1;04
"040306221334";2;1;1;04
"040306221340";5;0;0;00
"040306221358";2;1;1;07
"040306221369";2;1;1;00
"040306221383";2;1;1;04
"040321225893";1;2;3;03
"040321229571";1;1;1;04
"040322227375";2;8;1;04
"040606220067";2;1;1;04
"040606220072";3;2;3;00
"040606220169";1;9;3;10
"040606220246";3;1;3;10
"040606220423";1;9;0;00
"040606220547";3;1;1;10
"040606220563";3;1;3;04
"040606220566";3;1;3;00
"040606220592";1;0;0;00
"040606220598";2;1;1;04
"040606220657";2;1;3;10
"040606220908";3;1;3;06
"040606220994";5;0;0;00
"040606220997";2;1;1;04
"040606221094";2;1;2;10
"040606221140";3;1;3;10
"040620220558";1;9;1;04
"040620228794";1;9;5;04
"040621228336";2;1;1;04
"040622228878";2;1;1;03
"040706220033";1;1;3;06
"040706220058";3;2;7;05
"040706220173";2;1;1;06
"040706220190";1;1;1;08
"040706220208";5;1;1;04
"040706220231";1;9;1;04
"040706220237";1;1;1;00
"040706220313";3;0;3;04
"040706220442";1;1;3;10
"040706220470";3;2;5;10
"040706220591";1;9;5;09
"040706220770";3;1;1;04
"040706220893";2;1;7;04
"040706220902";2;1;1;07
"040706221003";3;2;2;04
"040706221039";3;2;5;04
"040706221068";1;1;1;00
"040706221105";1;9;2;09
"040706221184";1;1;1;04
"040706221211";1;8;0;00
"040706221238";1;1;1;04
"040706221286";1;1;1;04
"040706221300";2;1;1;00
"040706221302";2;2;3;00
"040722225520";1;1;1;06
"040722225934";1;1;1;06
"040722226403";2;1;1;04
"040806220004";1;0;3;00
"040806220026";2;1;1;04
"040806220027";2;1;1;00
"040806220056";3;1;1;04
"040806220066";2;1;0;10
"040806220138";1;0;3;10
"040806220179";1;4;0;09
"040806220253";1;8;5;00
"040806220270";1;1;1;04
"040806220355";2;1;1;04
"040806220592";3;1;3;10
"040806220608";3;1;0;01
"040806220683";5;0;0;00
"040806220705";5;0;0;00
"040806220749";1;1;1;00
"040806220751";3;1;0;10
"040806220757";2;1;1;06
"040806220809";1;9;2;04
"040816227235";2;1;1;04
"040816227616";1;1;1;04
"040817220856";2;1;1;01
"040817228191";2;1;1;04
"040818221760";3;1;3;04
"040819224781";1;8;3;10
"040819228201";2;1;3;04
"040820223369";2;1;1;06
"040820225566";2;1;1;06
"040820227923";1;1;1;04
"040820228741";2;1;1;04
"040821222433";3;2;5;04
"040821228273";2;1;1;04
"040822224178";1;1;1;10
"040822229030";1;1;1;03
"040906220005";2;2;3;06
"040906220021";3;2;2;10
"040906220038";5;1;2;10
"040906220062";3;1;1;10
"040906220103";1;1;1;00
"040906220118";2;1;0;00
"040906220129";1;1;1;00
"040906220234";1;9;2;01
"040906220241";2;1;3;10
"040906220251";3;1;3;05
"040906220264";2;1;1;04
"040906220298";2;1;1;04
"040906220311";1;9;0;00
"040906220314";2;1;1;04
"040906220402";3;1;3;06
"040906220420";2;0;2;04
"040906220423";5;0;0;00
"040906220431";1;1;0;10
"040906220491";1;1;1;04
"040906220511";2;1;0;06
"040906220519";3;1;7;04
"040906220544";1;1;1;04
"040906220556";1;1;3;10
"040906220562";1;1;1;00
"040906220619";3;1;1;04
"040906220644";2;1;3;10
"040906220729";1;1;1;06
"040906220735";2;1;1;04
"040906220745";3;2;3;06
"040906220759";5;0;0;00
"040906220850";2;1;3;10
"040906220883";2;0;1;04
"040906220920";2;2;3;02
"040906220964";3;1;1;00
"040906220998";5;0;0;00
"040906221016";2;1;1;04
"040906221053";1;1;1;10
"040906221088";2;1;1;04
"040906221125";2;1;1;04
"040919222178";2;1;1;06
"040919224146";3;1;1;04
"040919226543";3;1;1;04
"040919227437";1;1;1;04
"040920220501";2;1;1;04
"040921225735";2;1;1;10
"040922220762";1;4;2;02
"040922221327";2;2;3;02
"040922227458";2;1;1;07
"040922227772";1;9;2;04
"040922227978";1;1;1;04
"041006220007";2;1;1;00
"041006220017";5;0;0;00
"041006220019";1;0;1;08
"041006220040";3;1;0;04
"041006220056";2;1;1;04
"041006220101";2;1;1;04
"041006220128";2;1;1;04
"041006220143";2;1;1;00
"041006220145";2;1;1;01
"041006220196";2;0;1;10
"041006220201";2;1;1;04
"041006220218";1;4;1;10
"041006220229";3;1;1;00
"041006220237";1;2;0;03
"041006220244";1;0;2;10
"041006220257";2;1;1;04
"041006220267";3;2;2;10
"041006220275";5;0;0;00
"041006220277";2;1;1;00
"041006220282";2;1;1;04
"041006220321";1;9;0;01
"041006220377";2;1;1;04
"041006220454";1;8;7;00
"041006220494";3;1;2;04
"041006220526";5;0;0;00
"041006220564";3;2;3;10
"041006220570";1;9;0;00
"041006220582";3;1;3;10
"041006220583";2;1;1;04
"041006220590";3;2;5;04
"041006220594";4;0;0;00
"041006220642";3;1;1;04
"041006220682";1;1;1;00
"041006220706";3;2;1;04
"041006220715";2;1;1;10
"041006220717";2;1;1;00
"041006220719";1;1;1;00
"041006220729";3;1;1;04
"041006220733";2;1;1;10
"041006220748";1;1;1;09
"041006220786";5;0;0;00
"041006220792";1;1;1;09
"041006220802";2;1;1;04
"041006220813";5;0;0;00
"041006220823";2;1;1;04
"041006220857";5;0;0;00
"041006220907";3;1;3;06
"041006220958";3;1;0;00
"041006220974";3;1;3;06
"041006221063";1;1;1;04
"041006221131";2;1;1;00
"041006221151";5;0;0;00
"041006221171";1;1;3;10
"041006221175";5;0;0;00
"041006221190";1;1;1;04
"041006221197";1;1;0;00
"041006221201";1;2;3;10
"041006221220";1;1;1;05
"041006221253";1;8;0;00
"041006221298";3;1;1;04
"041006221303";5;0;0;00
"041006221356";1;1;1;04
"041006221359";1;1;1;00
"041006221433";5;0;0;00
"041006221457";3;1;1;10
"041006221469";3;2;0;00
"041006221490";2;2;5;10
"041006221492";5;0;0;00
"041020220180";1;2;6;06
"041020224235";1;1;5;04
"041020224520";2;1;1;04
"041020227901";2;8;3;03
"041021220452";1;1;1;04
"041021222135";3;1;1;07
"041021222736";1;1;1;04
"041021223091";1;1;1;07
"041021223647";1;1;1;10
"041021224902";3;2;3;03
"041021226816";1;1;1;04
"041021228108";3;1;3;05
"041022224301";1;9;3;03
"041022227731";2;1;1;04
"050200230751";1;2;7;04
"050206220009";2;1;1;04
"050206220020";2;1;1;04
"050206220042";1;1;0;04
"050206220068";2;1;6;08
"050206220096";2;1;0;10
"050206220103";2;1;1;01
"050206220150";2;1;1;04
"050206220169";5;0;0;00
"050206220238";3;1;1;04
"050206220257";3;2;2;04
"050206220297";1;1;1;00
"050206220327";2;1;5;04
"050206220337";2;1;1;04
"050206220355";2;1;1;08
"050206220377";2;1;1;04
"050206220419";3;1;1;04
"050206220427";5;1;1;00
"050206220484";3;1;1;04
"050206220506";2;1;1;00
"050206220517";3;1;3;10
"050206220522";2;1;1;00
"050206220576";1;9;4;02
"050206220594";3;1;1;04
"050206220629";2;1;1;04
"050206220696";2;1;1;04
"050206220721";1;1;0;00
"050206220776";1;1;1;01
"050206220809";2;1;1;10
"050206221022";1;1;1;00
"050206221075";3;1;5;00
"050206221116";1;1;0;00
"050206221157";3;1;1;04
"050206221175";1;0;0;00
"050206221245";1;1;1;00
"050206221281";3;1;1;04
"050206221319";2;1;1;04
"050206221320";1;1;5;10
"050206221331";2;1;1;10
"050206221369";3;1;3;10
"050212222382";2;1;1;04
"050212223339";1;2;2;10
"050212223840";1;1;3;03
"050212226476";1;1;1;06
"050212227191";1;9;5;07
"050212229892";1;1;1;04
"050213220062";3;1;1;04
"050213221216";2;1;1;04
"050406220005";3;2;7;04
"050406220007";1;9;0;09
"050406220111";2;1;1;10
"050406220114";5;0;0;00
"050406220180";1;1;1;04
"050406220244";2;1;1;04
"050406220261";1;4;1;10
"050406220267";1;1;1;04
"050406220325";3;1;0;00
"050406220359";3;1;3;04
"050406220373";3;2;5;10
"050406220428";5;0;0;04
"050406220435";2;1;2;10
"050406220533";2;1;1;04
"050406220536";1;4;0;10
"050406220595";1;1;0;03
"050406220654";1;9;5;07
"050506220032";2;2;5;10
"050506220086";2;1;1;04
"050506220096";1;9;0;00
"050506220160";1;1;1;00
"050506220179";2;1;1;06
"050506220198";4;1;3;05
"050506220221";2;1;3;10
"050506220419";2;1;1;08
"050506220466";2;1;1;04
"050506220474";1;1;1;08
"050506220526";1;8;3;06
"050506220535";2;1;1;08
"050506220570";5;9;0;00
"050506220608";1;1;0;04
"050506220620";1;1;3;04
"050506220674";3;1;1;04
"050506220711";3;2;3;10
"050506220719";2;1;1;06
"050506220733";2;1;1;04
"050506220751";3;1;5;04
"050506220765";1;9;3;00
"050512221479";2;1;1;04
"050512227528";3;1;1;04
"050512228074";1;1;2;10
"050513223464";1;9;5;08
"050513223731";1;7;1;10
"050706220028";1;1;0;00
"050706220098";1;6;3;00
"050706220109";3;1;3;10
"050706220137";1;1;3;06
"050706220188";1;1;1;00
"050706220193";2;1;1;04
"050706220232";2;1;1;07
"050706220252";1;1;0;00
"050706220339";3;1;7;05
"050706220351";5;1;1;08
"050706220365";3;1;3;10
"050709226855";2;2;3;10
"050711227007";1;1;1;09
"051006220016";1;9;2;00
"051006220021";3;1;0;10
"051006220074";1;1;1;07
"051006220096";3;1;1;04
"051006220111";1;1;1;07
"051006220146";3;2;7;10
"051006220171";2;1;1;04
"051006220201";1;9;0;04
"051006220218";3;1;8;00
"051006220237";3;1;1;04
"051006220255";2;1;7;04
"051006220284";5;0;0;00
"051006220298";1;9;7;10
"051006220308";2;1;1;04
"051006220309";1;1;3;04
"051006220339";2;9;0;09
"051006220367";3;1;1;04
"051006220384";5;0;0;00
"051006220391";2;1;2;10
"051006220404";3;1;1;00
"051006220438";2;1;0;10
"051006220443";3;2;7;10
"051006220511";2;1;0;09
"051006220530";3;1;1;04
"051006220662";3;1;5;00
"051006220675";1;1;1;07
"051006220923";1;1;0;00
"051012221130";1;1;2;10
"051013221037";1;1;1;07
"051013222599";1;1;1;04
"060043223008";5;0;0;00
"060043223058";1;2;5;00
"060044224057";1;0;3;00
"060045225010";5;0;0;00
"060106220001";2;1;1;04
"060106220003";1;1;1;04
"060106220008";3;2;5;05
"060106220059";1;0;0;00
"060106220066";1;1;0;09
"060106220111";2;0;0;00
"060106220127";1;1;1;00
"060106220155";3;1;7;00
"060106220158";3;1;1;04
"060106220203";3;2;0;04
"060106220228";5;0;0;00
"060106220249";2;1;1;10
"060106220254";5;0;0;00
"060106220257";1;1;1;00
"060106220268";3;1;3;06
"060106220278";1;9;5;00
"060106220280";1;9;1;04
"060106220328";1;1;1;10
"060106220335";1;1;3;08
"060106220341";1;1;1;10
"060106220390";3;1;3;04
"060106220414";1;0;0;00
"060122224078";2;2;6;10
"060123220763";1;9;1;04
"060123226346";1;2;5;06
"060123226970";2;1;1;04
"060124222176";2;1;1;04
"060124226002";2;1;1;04
"060124229303";2;1;2;04
"060206220003";1;9;2;04
"060206220020";2;1;1;04
"060206220024";2;1;1;00
"060206220047";3;1;7;04
"060206220049";2;1;0;10
"060206220061";3;1;1;00
"060206220075";3;1;7;10
"060206220076";1;4;2;10
"060206220082";1;1;3;10
"060206220092";3;2;7;04
"060206220093";3;1;1;04
"060206220096";2;1;0;04
"060206220136";2;1;0;07
"060206220139";2;1;1;04
"060206220141";2;1;1;01
"060206220154";1;9;0;00
"060206220155";3;1;1;04
"060206220164";3;1;3;04
"060206220178";1;1;1;04
"060206220180";2;1;1;04
"060206220186";2;1;7;10
"060206220203";2;1;1;04
"060206220204";1;1;2;10
"060206220230";2;2;2;02
"060206220242";1;4;3;06
"060206220243";1;1;4;00
"060206220257";3;1;3;10
"060206220279";2;1;1;07
"060206220280";2;9;2;10
"060206220281";1;1;2;10
"060206220282";2;1;1;00
"060206220286";1;9;2;02
"060206220321";2;1;1;04
"060206220333";2;2;2;00
"060206220334";3;1;1;04
"060206220346";3;0;0;04
"060206220364";1;4;1;04
"060206220365";1;9;4;00
"060206220386";1;1;3;00
"060206220390";1;1;3;10
"060206220397";2;1;1;04
"060206220398";2;1;6;00
"060206220411";2;1;1;07
"060206220444";1;9;1;04
"060206220458";3;1;7;03
"060206220474";2;1;1;07
"060206220481";2;1;5;04
"060206220499";3;2;3;02
"060206220539";1;9;3;00
"060206220542";1;1;3;10
"060206220556";3;1;3;10
"060206220563";2;1;1;00
"060206220565";2;1;1;04
"060206220594";1;1;1;00
"060206220601";2;1;0;04
"060206220602";2;1;1;04
"060206220603";2;1;1;04
"060206220610";1;1;3;06
"060206220637";2;1;1;04
"060206220648";3;1;2;10
"060206220652";2;1;1;01
"060206220696";1;1;5;02
"060206220729";3;2;3;00
"060206220739";3;1;1;04
"060206220755";2;2;3;10
"060206220768";1;2;3;10
"060206220771";1;1;1;04
"060206220780";5;0;0;00
"060206220787";1;1;1;00
"060206220792";2;1;1;08
"060206220805";2;1;1;04
"060206220820";5;0;0;00
"060206220843";2;4;0;04
"060206220888";1;2;2;10
"060206220893";2;0;0;00
"060206220895";2;1;3;10
"060206220917";1;1;0;01
"060206220931";2;2;4;00
"060206220934";2;1;1;04
"060206220937";2;1;3;09
"060206220953";2;1;1;04
"060206220987";3;1;1;04
"060206220996";2;1;1;07
"060206221010";1;1;1;00
"060206221041";3;2;3;10
"060206221049";2;1;1;07
"060206221050";1;1;1;00
"060206221059";1;1;3;10
"060206221076";2;1;1;10
"060206221108";3;2;3;10
"060206221113";2;1;1;04
"060206221126";1;2;5;05
"060206221157";1;0;0;00
"060206221165";1;9;7;10
"060206221177";1;9;0;00
"060206221199";2;1;1;07
"060206221277";2;1;1;04
"060206221301";1;1;1;04
"060206221327";1;1;1;01
"060206221375";1;0;3;10
"060206221393";1;0;0;00
"060206221394";2;1;1;04
"060206221401";1;1;1;04
"060206221403";1;1;4;04
"060206221420";1;1;6;00
"060206221453";2;1;1;10
"060206221455";1;2;2;00
"060206221471";2;1;1;00
"060206221507";1;1;1;01
"060206221580";2;2;3;10
"060206221582";2;9;3;10
"060206221613";2;1;1;04
"060206221623";5;0;0;00
"060206221668";2;1;1;07
"060206221691";3;1;1;04
"060206221737";3;1;1;04
"060206221739";1;1;1;00
"060206221750";2;1;1;04
"060206221751";3;1;1;04
"060206221764";2;1;1;01
"060206221772";2;1;1;00
"060206221775";3;1;1;04
"060206221804";3;1;6;10
"060206221894";1;1;3;10
"060206221906";3;1;1;04
"060206221908";2;1;1;04
"060206221909";2;1;1;04
"060206221926";2;9;1;04
"060206221931";1;1;1;04
"060206221938";2;1;1;00
"060222229193";1;1;2;10
"060223221602";1;1;1;04
"060223225793";1;1;5;10
"060223226566";2;1;2;04
"060223227059";2;1;1;04
"060223227736";2;1;1;04
"060223227870";1;1;1;10
"060223228496";1;8;2;10
"060224221357";2;1;1;01
"060224221970";2;1;1;07
"060224222432";2;1;2;10
"060224222634";3;1;5;04
"060224223081";2;1;1;08
"060224224542";3;1;3;02
"060224225304";3;1;1;04
"060224225772";3;1;1;10
"060224226841";1;1;1;01
"060224229333";1;1;1;10
"060224229867";2;1;1;04
"060225220178";1;4;1;04
"060225220505";2;1;1;04
"060225221465";2;1;1;04
"060225221502";2;1;1;07
"060225221792";2;1;3;03
"060225222217";3;1;1;04
"060225223013";3;1;3;10
"060225223922";3;2;3;10
"060225226277";2;1;1;04
"060225226725";1;1;1;01
"060225226834";2;1;2;02
"060225229075";2;1;1;04
"060226222123";5;0;0;00
"060226224381";1;4;1;07
"060306220064";2;1;1;08
"060306220131";1;9;5;10
"060306220136";2;1;3;05
"060306220142";1;0;0;00
"060306220149";1;1;0;10
"060306220157";1;1;1;04
"060306220159";3;1;1;00
"060306220183";1;1;1;04
"060306220191";2;9;5;00
"060306220230";3;1;1;04
"060306220304";2;1;2;00
"060306220313";3;1;3;00
"060306220329";3;2;7;07
"060306220344";2;1;1;04
"060306220359";1;1;1;00
"060306220408";2;1;5;10
"060306220410";2;1;1;04
"060306220438";1;1;1;00
"060306220493";3;1;3;10
"060306220555";3;1;3;04
"060306220559";2;1;1;04
"060306220574";2;1;1;04
"060306220577";3;1;7;10
"060306220583";3;1;3;10
"060306220658";1;2;1;04
"060306220663";2;1;1;04
"060306220785";1;1;1;08
"060306220797";1;1;1;04
"060306220804";2;1;1;04
"060306220961";1;8;3;03
"060306220971";5;0;0;00
"060323223283";3;1;3;10
"060325223144";3;2;3;06
"060325226839";2;1;3;03
"060325228741";2;1;1;08
"060406220010";2;1;1;04
"060406220018";3;1;3;06
"060406220031";2;1;1;00
"060406220072";1;1;1;00
"060406220078";1;1;1;04
"060406220123";3;1;1;00
"060406220149";1;1;1;04
"060406220150";2;1;1;00
"060406220188";2;1;1;10
"060406220220";2;1;1;10
"060406220247";1;0;1;04
"060406220262";3;1;2;00
"060418227456";3;1;7;04
"060420227237";1;9;3;09
"060422220406";2;2;6;09
"060422223818";1;1;7;09
"060424220813";1;9;2;09
"060424222278";1;1;1;04
"060424224172";1;1;1;06
"060424225302";2;1;1;08
"060424227670";3;1;1;04
"060424229979";2;1;1;04
"060425220503";2;1;1;08
"060425223883";1;2;1;10
"060425226939";2;1;2;10
"060425228383";3;1;3;10
"060425228413";3;1;1;04
"060425229190";1;1;1;08
"060426222676";1;1;1;10
"060606220005";2;1;1;04
"060606220006";3;0;0;00
"060606220013";3;1;1;04
"060606220025";1;9;2;10
"060606220026";2;1;1;01
"060606220033";1;9;1;00
"060606220035";2;5;1;04
"060606220055";1;1;1;04
"060606220061";1;9;0;10
"060606220103";3;2;3;10
"060606220108";1;9;0;09
"060606220111";2;0;1;09
"060606220126";2;1;1;10
"060606220133";2;1;1;04
"060606220150";2;1;1;04
"060606220171";1;2;6;00
"060606220175";2;1;3;00
"060606220185";2;1;1;01
"060606220186";3;1;3;05
"060606220189";2;7;0;00
"060606220286";2;1;1;04
"060606220320";5;0;0;00
"060606220342";1;1;1;04
"060606220406";5;0;0;00
"060606220461";1;0;5;09
"060606220469";1;1;1;00
"060622228311";2;1;1;04
"060622229223";3;1;3;10
"060622229721";3;2;3;04
"060623222191";1;1;1;06
"060623226260";1;1;5;06
"060624225436";1;1;1;07
"060625220905";1;1;7;06
"060625221515";1;1;1;10
"060625221543";1;1;1;09
"060625226985";2;1;1;04
"060625229297";5;0;0;00
"061206220042";2;1;2;10
"061206220062";2;1;1;07
"061206220064";3;1;7;10
"061206220072";2;2;3;10
"061206220087";3;1;3;10
"061206220097";2;1;1;10
"061206220121";2;1;1;01
"061206220165";3;1;1;04
"061206220209";3;2;5;10
"061206220240";5;0;0;00
"061206220245";1;4;1;08
"061206220350";3;1;0;00
"061206220356";2;5;1;06
"061221229084";3;2;2;04
"061222221538";1;9;3;10
"061223228349";2;1;1;07
"061224222719";3;2;5;06
"061224227585";2;1;1;08
"061225228520";1;2;2;06
"061306220011";2;1;1;10
"061306220017";1;1;1;01
"061306220030";1;1;2;00
"061306220032";5;0;0;00
"061306220033";2;1;1;04
"061306220052";1;5;1;00
"061306220071";1;2;1;06
"061306220093";5;0;0;00
"061306220123";2;1;1;10
"061306220128";2;9;1;04
"061306220133";1;9;1;08
"061306220144";3;2;7;10
